uid, timestamp, type, gold won, towers, left army, right army
cgs_4de1902758d6f, 0, 828, 5 8 7 5 8 7 5 2 1 12 3 8 5 15 3 9 16 2 5 5 8 12 2 15 15 7 15, -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 8 6 -1 28 6 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 8 6 -1 28 6 , 8 15 3 7 4 1 2 9 4 3 4 4 16 1 9 4 16 8 5 1 5 9 4 7 3 12 15 4 5 4 9 5, request
cgs_4de1902758d6f, 0, 732, 2 16 1 15 15 3 3 2 15 2 4 8 15 2 9 9 1 5 9 1 3 4 9 8 5 3 9 7, -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 8 6 -1 28 6 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 8 6 -1 28 6 , 5 1 5 8 8 7 3 2 4 7 9 8 3 8 5 3 9 1 5 8 2 5 5 4 16 9 5, request
cgs_4de1902758d6f, 0, 788, 16 16 2 4 2 2 4 8 15 8 15 3 3 16 8 12 9 15 8 8 7 15 1 2 9 7 2 5 2 5 2 8 15 8 16 2 4 7 4 2 3 9 3, -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 8 6 -1 28 6 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 8 6 -1 28 6 , 9 8 4 5 3 12 7 1 8 15 4 9 15 3 15 8 16 16 15 12, request
cgs_4de1902758d6f, 0, 794, 9 2 15 5 7 16 1 1 3 8 4 3 8 16 2 4 3 15 9 9 2 9 5 3 16 15 1 8 8 9 3 1 8 9, -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 8 6 -1 28 6 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 8 6 -1 28 6 , 7 4 12 8 3 15 7 2 5 8 5 5 8 3 7 4 8 4 12 4 9 3 2 16 16 4, request
cgs_4de1902758d6f, 0, 884, 9 2 9 2 5 8 15 3 9 15 12 4 9 4 12 8 2 16 8 2 2 1 9 5 1 8 4 15 4 1 9 15 8 8 2 8 8 16 4 9, -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 8 6 -1 28 6 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 8 6 -1 28 6 , 4 15 16 16 5 1 5 7 9 16 3 4 3 5 15 12 2 4 4 15 8 5 16 1 2 7 7 5, request
cgs_4de1902758d6f, 0, 740, 3 4 8 1 2 7 1 12 9 5 16 4 2 12 4 9 3 5 5 8 1 4 4 4 9 15 4 9 4 12 9, -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 , 8 15 16 2 5 1 4 3 1 3 4 16 5 2 9 2 15 1 9 15 3 16 7 15 4, request
cgs_4de1902758d6f, 0, 724, 16 4 9 8 16 2 8 1 3 3 4 16 12 8 15 15 4 7 2 9 3 4 1 5 9 2 8 15 8 2, -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 , 1 15 3 4 16 2 3 4 8 1 16 9 9 9 2 16 16 7 3 4 1 1 1 16 9 3 16 9 2, request
cgs_4de1902758d6f, 0, 698, 7 4 12 8 15 2 15 8 16 12 16 15 2 12 3 4 16 8 2 15 1 5 2 4 5 3 1, -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 -1 5 10 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 , 9 3 3 8 16 12 1 2 5 3 8 8 2 3 5 2 12 2 5 4 16 8 12 8 16 4 2 4, request
cgs_4de1902758d6f, 0, 624, 1 16 8 2 16 7 3 7 1 7 1 8 16 1 15, -1 5 10 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 -1 5 10 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 , 15 1 7 3 4 8 4 8 7 1 8 7 7 7 3 4 7 4 7 4 3 1 1 1 1 15 16 2 3 8 8, request
cgs_4de1902758d6f, 0, 615, 4 1 2 2 8 1 16 15 3 1 7 16 15 16 7 8 15 8 2 15 3 1 2 15 16, -1 5 10 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 -1 5 10 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 , 2 2 1 2 15 7 3 15 7 4 3 1 2 2 7 4 2 3 8 15 7 2 1 2 15 1 7, request
cgs_4de1902758d6f, 0, 669, 1 4 8 8 1 1 8 1 3 15 16 1 3 3 8 1 3 4 8 8 8 3 2 15 8 15, -1 5 10 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 -1 5 10 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 , 8 1 3 3 1 16 1 4 15 1 8 7 16 4 15 1 2 8 1 1 1 16 1 15 7 1 7 2 3, request
cgs_4de1902758d6f, 0, 604, 2 3 3 2 1 3 2 3 2 2 3 1 7 1 7 4 7 3 8 1 3 16 4 2, -1 5 10 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 -1 5 10 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 , 1 8 7 1 8 3 3 7 1 2 7 1 15 1 7 7 15 2 2 2 2 8 15 3 8 2, request
cgs_4de1902758d6f, 0, 134, 1 2 1 1 1 1, -1 5 10 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 -1 5 10 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 , 2 1 1 2 1 1 1 1, request
cgs_4de1902758d6f, 0, 102, 2 1 1 1, -1 5 10 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 -1 5 10 -1 6 10 -1 24 10 -1 8 8 -1 26 10 -1 23 8 -1 9 8 -1 27 10 -1 10 12 -1 10 16 -1 22 8 -1 10 14 -1 20 16 -1 20 14 -1 20 12 -1 20 3 -1 11 0 -1 11 6 -1 20 0 -1 20 6 -1 22 4 -1 21 8 -1 11 3 -1 10 8 -1 9 12 -1 9 14 -1 9 13 -1 9 15 -1 22 17 -1 9 17 -1 9 16 -1 22 14 -1 22 16 -1 22 15 -1 22 13 -1 20 11 -1 22 12 -1 10 4 -1 11 11 -1 21 4 -1 2 1 -1 8 1 -1 2 4 -1 8 4 -1 22 1 -1 29 4 -1 29 1 -1 26 2 -1 26 5 -1 6 1 -1 6 4 -1 27 8 -1 3 7 -1 2 6 -1 29 6 -1 24 3 -1 4 3 -1 24 6 -1 6 7 -1 4 0 -1 28 2 -1 8 6 -1 28 6 , 1 1 2 2 1 1 2, request
